-0.492203,0.492211,-1.435595,1.077935,1.077948,-0.836756,-1.878587,-3.992339,-6.698109,-8.321571,0.006767,1.0,21.269674
-0.369462,0.985218,-1.35468,-0.082026,-0.082042,-0.369456,-1.629715,-3.067862,-5.892847,-7.691287,0.006679,0.0,21.252224
-0.205592,1.315785,-0.452307,-0.164208,-0.164204,-0.041116,-1.340455,-2.072361,-4.928033,-6.980254,0.006039,0.0,21.217327
-0.285128,0.570273,-1.262725,0.94572,0.945741,-0.830969,-1.771904,-2.082833,-5.038703,-7.172308,0.006513,1.0,21.417988
0.530833,1.184161,-0.449167,-0.244395,-0.244425,-0.285819,-1.131059,-1.679581,-4.058781,-6.33073,0.007412,0.0,21.365637
0.862065,1.272574,-0.328407,-0.530825,-0.53082,0.229887,-0.262724,-1.122051,-2.87766,-5.251222,0.006547,-1.0,21.252224
0.249269,1.578733,-0.083095,-1.19048,-1.190482,1.196517,1.013718,0.10249,-1.12587,-3.567912,0.005904,-1.0,20.99922
0.958729,1.333885,-0.041684,-0.332364,-0.332355,1.258856,1.296372,0.430736,-0.229259,-2.64443,0.005813,0.0,20.929428
-1.724846,0.205339,-1.930189,1.500625,1.500624,-0.402468,-0.209445,-0.777547,-1.059544,-3.487468,0.007185,1.0,21.2435
0.913238,1.701951,-0.041511,-1.067762,-1.067743,0.340374,0.85511,0.453838,0.0498,-1.904536,0.006132,-1.0,21.016674
-1.78138,1.052623,-1.902838,2.532175,2.532147,-1.862342,-1.506067,-1.711195,-2.327926,-3.744118,0.006902,1.0,21.548847
-0.402905,0.644641,-0.483477,0.485826,0.485831,-1.732468,-1.796934,-1.936606,-2.624893,-3.637381,0.00659,0.0,21.653538
0.40519,1.134518,0.0,-0.564061,-0.564051,-0.615887,-1.094008,-1.229071,-1.936795,-2.53809,0.006063,-1.0,21.531401
0.163662,1.186575,-0.57284,-0.972443,-0.972445,0.433711,-0.167766,-0.240051,-0.748778,-1.052378,0.005689,-1.0,21.32202
-0.408501,0.5719,-1.102945,0.163662,0.163648,0.588244,-0.334957,-0.305,-0.712815,-1.117634,0.005861,0.0,21.356913
1.080636,1.704073,-0.083117,-1.71569,-1.715674,1.812134,1.280131,1.346631,1.130505,0.578554,0.000341,-1.0,20.990498
1.249475,1.790925,-0.083299,-0.20781,-0.207808,1.349433,1.46605,1.460495,1.36609,0.797995,-0.000302,0.0,20.946878
-0.369004,0.246011,-0.861005,1.58267,1.582689,-0.467421,0.049182,-0.101155,-0.157873,-0.710147,0.000767,1.0,21.278402
-0.649614,0.324807,-0.690215,0.98401,0.983984,-1.282981,-0.812011,-1.052912,-1.077949,-1.468123,0.001049,1.0,21.487778
0.369762,1.109289,-0.164343,-1.177422,-1.177409,-0.221862,0.472463,0.084897,0.145839,-0.157776,0.001669,-1.0,21.234779
0.328677,2.013147,-0.123258,0.0,0.703341,-0.550587,-0.306293,-0.573002,-0.526847,-0.694982,0.00166,1.0,21.384132
-0.328947,1.315785,-0.411188,-0.082169,-0.082182,-0.075951,-0.358608,-0.376608,-0.418275,-0.515137,0.001595,0.0,21.366558
-0.935336,1.016673,-1.301342,1.110197,1.110226,-0.871934,-1.419204,-1.262413,-1.422277,-1.503657,0.001434,1.0,21.603775
0.284896,0.3663,-1.302401,-0.081334,-0.081347,-0.70004,-1.216562,-1.076188,-1.303059,-1.363198,0.001032,0.0,21.586201
0.121807,0.487215,-0.974421,0.244196,0.244207,-0.568418,-1.326889,-1.125474,-1.480351,-1.493304,0.000728,0.0,21.638916
-1.589825,0.158986,-1.669316,2.151851,2.15185,-2.011135,-2.901465,-3.040687,-3.362893,-3.417289,0.00195,1.0,22.104553
-1.338056,0.590315,-1.377414,0.993641,0.993637,-2.117275,-3.239819,-3.794354,-4.016911,-4.175456,0.001917,1.0,22.324192
-0.96637,0.231925,-1.159648,1.810315,1.810301,-2.868179,-4.322385,-5.153916,-5.327858,-5.6134,0.002645,1.0,22.728327
-0.346958,0.03855,-1.079418,0.270584,0.270614,-2.074034,-4.009272,-4.980513,-5.244103,-5.627352,0.002812,0.0,22.789833
-0.578477,0.231392,-1.1184,-0.038554,-0.038565,-1.033553,-3.293488,-4.527095,-4.8203,-5.342419,0.002434,0.0,22.781044
0.583438,1.089074,-0.311163,-0.848442,-0.848455,0.241164,-1.933089,-3.238695,-3.775861,-4.295913,0.002201,-1.0,22.587757
0.311042,0.544331,-0.466559,0.038895,0.038902,0.44324,-1.426899,-2.789621,-3.604617,-4.050374,0.002421,0.0,22.596544
0.03867,1.121419,-0.502711,0.544331,0.544327,-0.108272,-1.469449,-2.89302,-3.865002,-4.254658,0.003088,0.0,22.719543
0.154923,0.697134,-0.774589,-0.154683,-0.154677,-0.046478,-0.832687,-2.390912,-3.415783,-3.852254,0.003156,0.0,22.684401
1.088651,1.244176,-0.933122,-0.387301,-0.387301,0.178849,-0.023323,-1.609638,-2.765959,-3.198759,0.00243,0.0,22.596544
0.547739,0.8216,-0.273862,-0.622084,-0.622077,0.688572,0.758997,-0.675537,-1.831002,-2.431228,0.002601,-1.0,22.455976
0.976944,1.563111,-0.547085,0.117375,0.117385,0.468919,0.711201,-0.461132,-1.604622,-2.398167,0.001673,0.0,22.482336
0.392157,0.470592,-0.745102,-0.3517,-0.351712,0.541176,0.921567,0.128102,-1.006284,-1.898011,0.001351,0.0,22.403263
-0.980392,0.0,-1.058824,0.0,0.0,0.290196,0.749016,0.37124,-0.801964,-1.70496,0.001567,0.0,22.403263
0.118441,0.5527,-0.394789,-0.666667,-0.666684,0.655365,1.188327,1.229124,0.092789,-0.884016,0.001685,-1.0,22.253904
-0.818079,1.441375,-1.012855,1.342282,1.342281,-0.592118,-0.167498,0.02079,-0.973886,-1.919749,0.002138,1.0,22.552614
0.820629,1.172329,-0.156315,-0.311648,-0.311618,-0.281376,0.093771,0.380342,-0.416193,-1.339973,0.002678,0.0,22.482336
-0.386242,0.154504,-0.926995,1.172329,1.172311,-1.135571,-1.054456,-0.777643,-1.319036,-2.225106,0.003209,1.0,22.745899
-1.489126,0.0,-1.756399,1.158756,1.158763,-1.741133,-2.04659,-1.850588,-2.140137,-3.080573,0.003046,1.0,23.00947
-0.76016,0.418096,-0.76016,0.458182,0.458181,-1.444316,-2.269097,-2.201951,-2.267197,-3.197263,0.002844,0.0,23.114895
0.763071,0.763071,-0.572301,-0.380084,-0.380084,-0.656234,-1.648224,-1.70164,-1.694009,-2.54254,0.003151,0.0,23.027039
