-0.365055,0.316381,-0.973475,0.760179,0.760171,0.871267,1.608671,1.809048,1.816877,1.963821,-0.001056,1.0,35.69685
0.535533,0.632906,-0.486857,-0.024332,-0.024333,0.374881,1.385105,1.772158,1.706553,1.891176,-0.000944,0.0,35.688164
0.993794,1.068323,0.0,-2.020453,-2.020429,1.76396,3.018618,3.612408,3.577625,3.805383,-0.001853,-1.0,34.96711
-0.02468,0.27154,-0.814609,0.645958,0.645967,0.572682,2.009363,2.624847,2.720299,2.990879,-0.001972,1.0,35.192986
-1.3271,0.46695,-1.3271,0.444337,0.444304,0.083572,1.216528,1.94152,2.177453,2.402476,-0.001535,0.0,35.34935
-0.221839,0.172539,-0.591565,-0.29491,-0.294897,0.123243,1.143699,1.981755,2.366278,2.522157,-0.001541,0.0,35.245106
-1.116348,0.322496,-1.240387,-0.640865,-0.640861,0.386996,1.339608,2.343493,2.88389,2.996863,-0.001818,-1.0,35.019234
0.519414,0.593614,-0.024739,0.29769,0.297708,0.178069,0.744474,1.765991,2.407841,2.52879,-0.001007,0.0,35.123489
-1.357352,0.074035,-1.456071,0.222607,0.222595,-0.039492,0.254187,1.309631,1.93977,2.148064,-0.000994,0.0,35.201672
0.0,0.573421,-0.199456,-1.011844,-1.011824,0.693076,1.111915,2.017754,2.734946,3.062546,-0.001403,-1.0,34.845493
0.049058,0.490559,-0.637729,1.645472,1.645438,-0.838835,-0.603374,0.15208,0.901402,1.323528,-0.001054,1.0,35.418854
-0.515082,0.098114,-0.760365,0.0,0.0,-0.613181,-0.67941,-0.073577,0.738292,1.25583,-0.001741,0.0,35.418854
1.416851,1.889142,-0.024855,-1.324503,-1.324504,0.621437,0.64878,1.037375,1.859314,2.457872,-0.001927,-1.0,34.94973
1.869164,2.232609,-0.051921,-4.250559,-4.250576,4.049867,4.600233,4.98964,5.939795,6.596076,-0.003848,-1.0,33.464165
1.035459,1.139009,-0.724833,0.285569,0.285577,2.987318,3.769106,4.319626,5.191572,5.934258,-0.003662,0.0,33.559731
-0.948859,0.606218,-1.027939,-1.786182,-1.786194,3.368492,4.96313,5.663359,6.559071,7.415948,-0.004428,-1.0,32.960289
-0.261788,0.026173,-1.256544,0.685298,0.68531,1.319368,3.696346,4.441549,5.316765,6.27645,-0.003954,1.0,33.186169
-0.464759,0.438941,-0.542215,1.387432,1.387448,-0.841741,1.838363,2.750665,3.50245,4.47508,-0.003517,1.0,33.64661
-0.687713,0.687725,-0.687713,1.368443,1.368465,-1.803386,0.142618,1.151281,1.807164,2.793663,-0.002922,1.0,34.107052
0.91579,0.941234,-0.050878,0.127364,0.127346,-1.582305,-0.188261,0.788597,1.490707,2.381065,-0.002939,0.0,34.150486
-0.126358,0.277988,-0.480159,0.661407,0.661414,-1.405111,-1.14735,-0.04213,0.631781,1.454625,-0.002105,1.0,34.376362
-0.151981,0.607905,-0.278625,-0.227445,-0.227453,-0.531911,-1.248741,0.04559,0.658559,1.415396,-0.002183,0.0,34.298172
-0.685627,0.126965,-0.990348,-0.25329,-0.25332,0.050814,-1.213797,0.12191,0.803731,1.445426,-0.001436,0.0,34.211288
