-0.308778,0.617552,-1.499779,0.354139,0.354139,-0.979268,-2.827524,-3.696514,-3.872959,-4.014115,0.001952,0.0,22.67
0.0,1.986755,-0.662252,-0.088222,-0.088222,-0.264902,-2.269315,-3.231787,-3.622516,-3.749227,0.002415,0.0,22.65
2.081443,2.262443,0.0,-2.428256,-2.428256,1.891403,0.45249,-0.651583,-1.205882,-1.281448,0.001339,-1.0,22.1
-0.853549,0.449241,-2.380952,0.723982,0.723982,0.871518,0.130279,-1.132075,-1.776729,-1.845463,0.000722,1.0,22.26
0.763363,0.763363,-0.853166,0.044924,0.044924,0.538841,0.305344,-0.904056,-1.659182,-1.74405,0.000781,0.0,22.27
0.541761,0.541761,-0.677201,-0.538841,-0.538841,0.613995,0.979684,-0.159518,-0.92325,-1.170203,0.000308,-1.0,22.15
0.596335,1.651381,-0.366972,-1.58014,-1.58014,1.449545,2.536701,1.510708,0.768354,0.39817,0.000372,-1.0,21.799999
-0.677502,0.903347,-1.671179,1.559633,1.559633,-0.072265,0.817528,0.156584,-0.641369,-1.121947,0.001231,1.0,22.139999
0.226244,0.769231,-0.452489,-0.180664,-0.180664,-0.036201,0.782805,0.558069,-0.321267,-0.859728,0.001757,0.0,22.1
1.009633,1.055525,-0.09179,-1.40271,-1.40271,0.945382,1.849467,1.991735,1.195498,0.594764,0.000922,-1.0,21.790001
0.274847,0.732936,-0.824553,0.183566,0.183566,0.467246,1.278057,1.795694,1.094824,0.516721,0.000656,0.0,21.83
-0.950231,0.995475,-1.131222,1.23683,1.23683,-0.488688,-0.208145,0.600301,-0.022624,-0.577375,0.001295,1.0,22.1
2.081401,2.173908,-0.185018,-2.171941,-2.171941,1.23959,1.785379,2.574772,2.234039,1.646619,0.000593,-1.0,21.620001
3.621439,4.732023,-0.048276,-4.209075,-4.209075,4.345733,5.50942,6.479966,6.566881,5.964274,-0.00144,-1.0,20.709999
