-0.440191,0.038278,-0.899523,0.868728,0.868725,-0.159504,0.847929,1.835482,2.326449,2.42251,2.133835,0.21715272646785927,0.21715272646785927,0.21715272646785927,0.21715272646785927,0.21715272646785927,0.21715272646785927,0.4460414232821428,0.4460414232821428,0.4460414232821428,0.4460414232821428,0.4460414232821428,0.4460414232821428,1.0,43.299858
0.924675,0.982466,-0.308226,-0.650718,-0.650702,0.195771,1.02735,2.232004,2.820195,2.967256,2.781906,0.7651010403175768,0.7651010403175768,0.7651010403175768,0.7651010403175768,0.7651010403175768,0.7651010403175768,0.4258661006678571,0.4258661006678571,0.4258661006678571,0.4258661006678571,0.4258661006678571,0.4258661006678571,-1.0,43.018105
0.604526,0.858038,-0.234007,-1.213641,-1.213654,1.1993,1.666305,3.06106,3.797557,4.015808,3.995928,1.7331468371453318,1.7331468371453318,1.7331468371453318,1.7331468371453318,1.7331468371453318,1.7331468371453318,0.4048308840410714,0.4048308840410714,0.4048308840410714,0.4048308840410714,0.4048308840410714,0.4048308840410714,-1.0,42.496014
0.07828,0.195701,-0.841487,-0.351016,-0.351012,1.111547,1.620385,2.95047,3.829032,4.188416,4.264596,1.6703138801745367,1.6703138801745367,1.6703138801745367,1.6703138801745367,1.6703138801745367,1.6703138801745367,0.29262717654107145,0.29262717654107145,0.29262717654107145,0.29262717654107145,0.29262717654107145,0.29262717654107145,0.0,42.346848
0.196583,0.334189,-0.334181,-0.450096,-0.450107,1.203075,1.842298,3.037006,3.949835,4.438284,4.587585,1.8194265609755007,1.8194265609755007,1.8194265609755007,1.8194265609755007,1.8194265609755007,1.8194265609755007,0.2715919599142857,0.2715919599142857,0.2715919599142857,0.2715919599142857,0.2715919599142857,0.2715919599142857,0.0,42.156242
-0.29441,0.235523,-0.628067,0.157268,0.157289,0.533844,1.460886,2.458658,3.458823,4.056617,4.285492,1.2795857650420408,1.2795857650420408,1.2795857650420408,1.2795857650420408,1.2795857650420408,1.2795857650420408,0.2721109598285714,0.2721109598285714,0.2721109598285714,0.2721109598285714,0.2721109598285714,0.2721109598285714,0.0,42.222549
-0.276023,0.256303,-0.512622,-0.451423,-0.451429,0.520498,1.53354,2.438614,3.603067,4.290164,4.57266,1.396667200213593,1.396667200213593,1.396667200213593,1.396667200213593,1.396667200213593,1.396667200213593,0.27125947551607144,0.27125947551607144,0.27125947551607144,0.27125947551607144,0.27125947551607144,0.27125947551607144,0.0,42.031944
1.576219,1.596167,-0.079802,-1.182969,-1.182965,1.260969,2.401229,3.099858,4.399996,5.212099,5.562815,2.0464274575142367,2.0464274575142367,2.0464274575142367,2.0464274575142367,2.0464274575142367,2.0464274575142367,0.1594458189303571,0.1594458189303571,0.1594458189303571,0.1594458189303571,0.1594458189303571,0.1594458189303571,-1.0,41.534721
-1.061067,0.200196,-1.501501,-0.339182,-0.339186,1.145142,2.292286,3.021703,4.276803,5.204612,5.680138,1.8902743263494166,1.8902743263494166,1.8902743263494166,1.8902743263494166,1.8902743263494166,1.8902743263494166,0.15797161480357141,0.15797161480357141,0.15797161480357141,0.15797161480357141,0.15797161480357141,0.15797161480357141,0.0,41.393841
-0.3042,0.385315,-0.648954,-1.281281,-1.281294,1.8252,3.114994,3.984556,5.178854,6.155797,6.756157,2.680774345077705,2.680774345077705,2.680774345077705,2.680774345077705,2.680774345077705,2.680774345077705,0.1564890009767857,0.1564890009767857,0.1564890009767857,0.1564890009767857,0.1564890009767857,0.1564890009767857,-1.0,40.863464
