-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123321.0,-123320.99999999999,-123320.99999999999,-123321.0,-123321.0
-0.416715,0.092606,-1.030211,0.395114,0.395118,-0.763981,-0.269712,0.351889,0.611757,1.087622,1.117024,-86.96066103662389,0.17196420334245285,0.0,11.801423
0.348507,0.615705,-0.209108,-0.358834,-0.358838,-0.206787,-0.073192,0.576205,0.865471,1.307152,1.464526,-100.93197375917897,0.17196420334245285,0.0,11.759075
-0.243618,0.069611,-0.730855,0.139399,0.139399,-0.157769,-0.254058,0.296986,0.663576,1.017636,1.267211,-83.65836163119397,0.29933668972329425,0.0,11.775467
0.290867,0.930777,-0.523557,-0.290023,-0.290027,0.214085,-0.072129,0.425059,0.891222,1.196516,1.515229,-94.64648169900266,0.29933668972329425,0.0,11.741315
0.749765,1.323802,-0.070288,-0.686441,-0.686439,0.745079,0.541237,0.948922,1.447985,1.711808,2.114574,-84.84699947621687,0.29933668972329425,-1.0,11.660718
0.624714,0.77794,-0.223944,-0.60919,-0.609191,0.997175,1.023107,1.367285,1.888266,2.159365,2.611588,-70.18164178101435,0.2549425444306521,-1.0,11.589682
-0.632468,0.398224,-1.147804,0.636493,0.636497,0.194423,0.402905,0.562192,1.099204,1.392833,1.813852,-115.65375156118249,0.38492880319610884,1.0,11.66345
-0.525268,0.268477,-0.595301,0.339659,0.339659,-0.268475,0.095715,0.152522,0.620986,0.97537,1.324072,-130.56417553731552,0.3936067101044227,0.0,11.703066
3.108746,3.423252,-1.814443,-3.501809,-3.501809,2.557153,3.373653,3.44744,3.946412,4.426756,4.769161,-85.39431997453235,0.3936067101044227,-1.0,11.293247
